Ârea territorial codi;Àrea territorial;Comarca codi;Comarca;Municipi codi;Municipi;Districte codi;Naturalesa;Titularitat;Estudis;Nivell;Sexe;Concert;Resultat de l'avaluació;N Avaluats estudi
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8281;TEIÀ;828100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;HOME;;Promocionen amb pendents;7
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8281;TEIÀ;828100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;;Alumnes avaluats;22
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8281;TEIÀ;828100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;;No promocionen;1
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8281;TEIÀ;828100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;;Promocionen al mes de juny;14
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8281;TEIÀ;828100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;;Promocionen al mes de setembre;1
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8281;TEIÀ;828100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;;Promocionen amb pendents;6
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8281;TEIÀ;828100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;;Alumnes avaluats;20
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8281;TEIÀ;828100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;;Promocionen al mes de juny;13
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8281;TEIÀ;828100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;;Promocionen al mes de setembre;2
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8281;TEIÀ;828100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;;Promocionen amb pendents;5
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8281;TEIÀ;828100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;DONA;;Alumnes avaluats;31
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8281;TEIÀ;828100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;DONA;;No promocionen;2
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8281;TEIÀ;828100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;DONA;;Promocionen al mes de juny;28
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8281;TEIÀ;828100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;DONA;;Promocionen al mes de setembre;1
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8281;TEIÀ;828100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;;Alumnes avaluats;21
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8281;TEIÀ;828100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;;No promocionen;1
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8281;TEIÀ;828100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;;Promocionen al mes de juny;18
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8281;TEIÀ;828100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;;Promocionen al mes de setembre;2
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8282;TIANA;828200;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;DONA;;Alumnes avaluats;19
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8282;TIANA;828200;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;DONA;;Promocionen al mes de juny;13
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8282;TIANA;828200;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;DONA;;Promocionen al mes de setembre;4
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8282;TIANA;828200;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;DONA;;Promocionen amb pendents;2
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8282;TIANA;828200;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;HOME;;Alumnes avaluats;36
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8282;TIANA;828200;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;HOME;;No promocionen;3
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8282;TIANA;828200;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;HOME;;Promocionen al mes de juny;25
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8282;TIANA;828200;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;HOME;;Promocionen al mes de setembre;3
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8282;TIANA;828200;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;HOME;;Promocionen amb pendents;5
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8282;TIANA;828200;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;DONA;;Alumnes avaluats;46
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8282;TIANA;828200;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;DONA;;Promocionen al mes de juny;34
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8282;TIANA;828200;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;DONA;;Promocionen al mes de setembre;5
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8282;TIANA;828200;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;DONA;;Promocionen amb pendents;7
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8282;TIANA;828200;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;HOME;;Alumnes avaluats;44
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8282;TIANA;828200;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;HOME;;No promocionen;2
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8282;TIANA;828200;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;HOME;;Promocionen al mes de juny;22
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8282;TIANA;828200;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;HOME;;Promocionen al mes de setembre;7
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8282;TIANA;828200;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;HOME;;Promocionen amb pendents;13
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8282;TIANA;828200;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;;Alumnes avaluats;21
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8282;TIANA;828200;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;;Promocionen al mes de juny;16
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8282;TIANA;828200;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;;Promocionen amb pendents;5
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8282;TIANA;828200;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;;Alumnes avaluats;30
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8282;TIANA;828200;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;;No promocionen;5
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8282;TIANA;828200;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;;Promocionen al mes de juny;16
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8282;TIANA;828200;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;;Promocionen al mes de setembre;2
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8282;TIANA;828200;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;;Promocionen amb pendents;7
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8282;TIANA;828200;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;DONA;;Alumnes avaluats;26
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8282;TIANA;828200;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;DONA;;No promocionen;1
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8282;TIANA;828200;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;DONA;;Promocionen al mes de juny;23
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8282;TIANA;828200;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;DONA;;Promocionen al mes de setembre;2
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8282;TIANA;828200;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;;Alumnes avaluats;28
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8282;TIANA;828200;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;;Promocionen al mes de juny;21
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8282;TIANA;828200;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;;Promocionen al mes de setembre;4
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8282;TIANA;828200;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;;S'ha expedit certificat;3
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8284;TORDERA;828400;PRIVAT;COOPERATIVES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;DONA;SI;Alumnes avaluats;16
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8284;TORDERA;828400;PRIVAT;COOPERATIVES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;DONA;SI;Promocionen al mes de juny;14
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8284;TORDERA;828400;PRIVAT;COOPERATIVES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;DONA;SI;Promocionen amb pendents;2
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8284;TORDERA;828400;PRIVAT;COOPERATIVES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;HOME;SI;Alumnes avaluats;14
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8284;TORDERA;828400;PRIVAT;COOPERATIVES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;HOME;SI;Promocionen al mes de juny;8
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8284;TORDERA;828400;PRIVAT;COOPERATIVES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;HOME;SI;Promocionen al mes de setembre;3
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8284;TORDERA;828400;PRIVAT;COOPERATIVES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;HOME;SI;Promocionen amb pendents;3
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8284;TORDERA;828400;PRIVAT;COOPERATIVES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;DONA;SI;Alumnes avaluats;14
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8284;TORDERA;828400;PRIVAT;COOPERATIVES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;DONA;SI;Promocionen al mes de juny;8
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8284;TORDERA;828400;PRIVAT;COOPERATIVES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;DONA;SI;Promocionen al mes de setembre;3
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8284;TORDERA;828400;PRIVAT;COOPERATIVES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;DONA;SI;Promocionen amb pendents;3
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8284;TORDERA;828400;PRIVAT;COOPERATIVES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;HOME;SI;Alumnes avaluats;16
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8284;TORDERA;828400;PRIVAT;COOPERATIVES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;HOME;SI;Promocionen al mes de juny;10
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8284;TORDERA;828400;PRIVAT;COOPERATIVES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;HOME;SI;Promocionen al mes de setembre;5
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8284;TORDERA;828400;PRIVAT;COOPERATIVES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;HOME;SI;Promocionen amb pendents;1
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8284;TORDERA;828400;PRIVAT;COOPERATIVES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;SI;Alumnes avaluats;11
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8284;TORDERA;828400;PRIVAT;COOPERATIVES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;SI;Promocionen al mes de juny;7
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8284;TORDERA;828400;PRIVAT;COOPERATIVES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;SI;Promocionen al mes de setembre;2
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8284;TORDERA;828400;PRIVAT;COOPERATIVES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;SI;Promocionen amb pendents;2
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8284;TORDERA;828400;PRIVAT;COOPERATIVES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;SI;Alumnes avaluats;17
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8284;TORDERA;828400;PRIVAT;COOPERATIVES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;SI;No promocionen;1
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8284;TORDERA;828400;PRIVAT;COOPERATIVES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;SI;Promocionen al mes de juny;12
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8284;TORDERA;828400;PRIVAT;COOPERATIVES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;SI;Promocionen al mes de setembre;3
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8284;TORDERA;828400;PRIVAT;COOPERATIVES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;SI;Promocionen amb pendents;1
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8284;TORDERA;828400;PRIVAT;COOPERATIVES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;DONA;SI;Alumnes avaluats;11
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8284;TORDERA;828400;PRIVAT;COOPERATIVES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;DONA;SI;Promocionen al mes de juny;10
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8284;TORDERA;828400;PRIVAT;COOPERATIVES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;DONA;SI;Promocionen al mes de setembre;1
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8284;TORDERA;828400;PRIVAT;COOPERATIVES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;SI;Alumnes avaluats;16
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8284;TORDERA;828400;PRIVAT;COOPERATIVES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;SI;Promocionen al mes de juny;11
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8284;TORDERA;828400;PRIVAT;COOPERATIVES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;SI;Promocionen al mes de setembre;3
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8284;TORDERA;828400;PRIVAT;COOPERATIVES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;SI;S'ha expedit certificat;2
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8284;TORDERA;828400;PRIVAT;FUNDACIONS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;DONA;SI;Alumnes avaluats;12
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8284;TORDERA;828400;PRIVAT;FUNDACIONS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;DONA;SI;Promocionen al mes de juny;10
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8284;TORDERA;828400;PRIVAT;FUNDACIONS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;DONA;SI;Promocionen al mes de setembre;1
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8284;TORDERA;828400;PRIVAT;FUNDACIONS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;DONA;SI;Promocionen amb pendents;1
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8284;TORDERA;828400;PRIVAT;FUNDACIONS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;HOME;SI;Alumnes avaluats;19
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8284;TORDERA;828400;PRIVAT;FUNDACIONS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;HOME;SI;Promocionen al mes de juny;13
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8284;TORDERA;828400;PRIVAT;FUNDACIONS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;HOME;SI;Promocionen al mes de setembre;2
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8284;TORDERA;828400;PRIVAT;FUNDACIONS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;HOME;SI;Promocionen amb pendents;4
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8284;TORDERA;828400;PRIVAT;FUNDACIONS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;DONA;SI;Alumnes avaluats;15
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8284;TORDERA;828400;PRIVAT;FUNDACIONS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;DONA;SI;Promocionen al mes de juny;10
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8284;TORDERA;828400;PRIVAT;FUNDACIONS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;DONA;SI;Promocionen al mes de setembre;2
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8284;TORDERA;828400;PRIVAT;FUNDACIONS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;DONA;SI;Promocionen amb pendents;3
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8284;TORDERA;828400;PRIVAT;FUNDACIONS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;HOME;SI;Alumnes avaluats;17
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8284;TORDERA;828400;PRIVAT;FUNDACIONS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;HOME;SI;Promocionen al mes de juny;11
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8284;TORDERA;828400;PRIVAT;FUNDACIONS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;HOME;SI;Promocionen al mes de setembre;1
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8284;TORDERA;828400;PRIVAT;FUNDACIONS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;HOME;SI;Promocionen amb pendents;5
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8284;TORDERA;828400;PRIVAT;FUNDACIONS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;SI;Alumnes avaluats;17
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8284;TORDERA;828400;PRIVAT;FUNDACIONS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;SI;Promocionen al mes de juny;13
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8284;TORDERA;828400;PRIVAT;FUNDACIONS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;SI;Promocionen al mes de setembre;1
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8284;TORDERA;828400;PRIVAT;FUNDACIONS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;SI;Promocionen amb pendents;3
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8284;TORDERA;828400;PRIVAT;FUNDACIONS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;SI;Alumnes avaluats;16
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8284;TORDERA;828400;PRIVAT;FUNDACIONS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;SI;Promocionen al mes de juny;12
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8284;TORDERA;828400;PRIVAT;FUNDACIONS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;SI;Promocionen al mes de setembre;1
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8284;TORDERA;828400;PRIVAT;FUNDACIONS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;SI;Promocionen amb pendents;3
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8284;TORDERA;828400;PRIVAT;FUNDACIONS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;DONA;SI;Alumnes avaluats;11
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8284;TORDERA;828400;PRIVAT;FUNDACIONS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;DONA;SI;Promocionen al mes de juny;9
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8284;TORDERA;828400;PRIVAT;FUNDACIONS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;DONA;SI;Promocionen al mes de setembre;2
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8284;TORDERA;828400;PRIVAT;FUNDACIONS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;SI;Alumnes avaluats;21
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8284;TORDERA;828400;PRIVAT;FUNDACIONS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;SI;Promocionen al mes de juny;19
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8284;TORDERA;828400;PRIVAT;FUNDACIONS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;SI;Promocionen al mes de setembre;1
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8284;TORDERA;828400;PRIVAT;FUNDACIONS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;SI;S'ha expedit certificat;1
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8284;TORDERA;828400;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;DONA;;Alumnes avaluats;63
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8284;TORDERA;828400;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;DONA;;Promocionen al mes de juny;40
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8284;TORDERA;828400;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;DONA;;Promocionen al mes de setembre;3
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8284;TORDERA;828400;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;DONA;;Promocionen amb pendents;20
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8284;TORDERA;828400;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;HOME;;Alumnes avaluats;81
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8284;TORDERA;828400;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;HOME;;No promocionen;2
508;MARESME-VALLÈS ORIENTAL;21;MARESME;8284;TORDERA;828400;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;HOME;;Promocionen al mes de juny;38
