Curs;Estudi;Codi àrea territorial;Àrea territorial;Codi comarca;Comarca;Codi municipi;Municipi;Codi districte;Naturalesa;Titularitat;Nivell;Sexe;Concert;Resultat de l'avaluació;Alumnes avaluats
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;ESGLÉSIA CATÒLICA;2;DONA;SI;PROMOCIONEN SENSE PENDENTS;21
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;ESGLÉSIA CATÒLICA;2;HOME;SI;NO PROMOCIONEN;1
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;ESGLÉSIA CATÒLICA;2;HOME;SI;PROMOCIONEN AMB PENDENTS;7
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;ESGLÉSIA CATÒLICA;2;HOME;SI;PROMOCIONEN SENSE PENDENTS;21
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;ESGLÉSIA CATÒLICA;3;DONA;SI;NO PROMOCIONEN;2
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;ESGLÉSIA CATÒLICA;3;DONA;SI;PROMOCIONEN AMB PENDENTS;11
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;ESGLÉSIA CATÒLICA;3;DONA;SI;PROMOCIONEN SENSE PENDENTS;18
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;ESGLÉSIA CATÒLICA;3;HOME;SI;NO PROMOCIONEN;3
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;ESGLÉSIA CATÒLICA;3;HOME;SI;PROMOCIONEN AMB PENDENTS;7
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;ESGLÉSIA CATÒLICA;3;HOME;SI;PROMOCIONEN SENSE PENDENTS;19
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;ESGLÉSIA CATÒLICA;4;DONA;SI;PROMOCIONEN SENSE PENDENTS;19
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;ESGLÉSIA CATÒLICA;4;HOME;SI;NO PROMOCIONEN;4
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;ESGLÉSIA CATÒLICA;4;HOME;SI;PROMOCIONEN SENSE PENDENTS;18
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;ESGLÉSIA CATÒLICA;4;NINF;SI;PROMOCIONEN AMB PENDENTS;5
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;FUNDACIONS;1;DONA;SI;NO PROMOCIONEN;1
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;FUNDACIONS;1;DONA;SI;PROMOCIONEN AMB PENDENTS;12
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;FUNDACIONS;1;DONA;SI;PROMOCIONEN SENSE PENDENTS;180
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;FUNDACIONS;1;HOME;SI;NO PROMOCIONEN;1
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;FUNDACIONS;1;HOME;SI;PROMOCIONEN AMB PENDENTS;28
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;FUNDACIONS;1;HOME;SI;PROMOCIONEN SENSE PENDENTS;171
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;FUNDACIONS;2;DONA;SI;NO PROMOCIONEN;2
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;FUNDACIONS;2;DONA;SI;PROMOCIONEN AMB PENDENTS;10
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;FUNDACIONS;2;DONA;SI;PROMOCIONEN SENSE PENDENTS;170
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;FUNDACIONS;2;HOME;SI;NO PROMOCIONEN;5
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;FUNDACIONS;2;HOME;SI;PROMOCIONEN AMB PENDENTS;19
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;FUNDACIONS;2;HOME;SI;PROMOCIONEN SENSE PENDENTS;157
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;FUNDACIONS;3;DONA;SI;NO PROMOCIONEN;4
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;FUNDACIONS;3;DONA;SI;PROMOCIONEN AMB PENDENTS;19
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;FUNDACIONS;3;DONA;SI;PROMOCIONEN SENSE PENDENTS;162
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;FUNDACIONS;3;HOME;SI;NO PROMOCIONEN;3
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;FUNDACIONS;3;HOME;SI;PROMOCIONEN AMB PENDENTS;23
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;FUNDACIONS;3;HOME;SI;PROMOCIONEN SENSE PENDENTS;174
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;FUNDACIONS;4;DONA;SI;NO PROMOCIONEN;5
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;FUNDACIONS;4;DONA;SI;PROMOCIONEN SENSE PENDENTS;180
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;FUNDACIONS;4;HOME;SI;NO PROMOCIONEN;12
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;FUNDACIONS;4;HOME;SI;PROMOCIONEN SENSE PENDENTS;188
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;1;DONA;SI;NO PROMOCIONEN;3
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;1;DONA;SI;PROMOCIONEN AMB PENDENTS;34
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;1;DONA;SI;PROMOCIONEN SENSE PENDENTS;273
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;1;HOME;SI;NO PROMOCIONEN;8
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;1;HOME;SI;PROMOCIONEN AMB PENDENTS;66
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;1;HOME;SI;PROMOCIONEN SENSE PENDENTS;255
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;2;DONA;SI;NO PROMOCIONEN;9
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;2;DONA;SI;PROMOCIONEN AMB PENDENTS;51
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;2;DONA;SI;PROMOCIONEN SENSE PENDENTS;254
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;2;HOME;SI;NO PROMOCIONEN;4
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;2;HOME;SI;PROMOCIONEN AMB PENDENTS;46
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;2;HOME;SI;PROMOCIONEN SENSE PENDENTS;271
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;3;DONA;SI;NO PROMOCIONEN;13
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;3;DONA;SI;PROMOCIONEN AMB PENDENTS;49
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;3;DONA;SI;PROMOCIONEN SENSE PENDENTS;258
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;3;HOME;SI;NO PROMOCIONEN;18
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;3;HOME;SI;PROMOCIONEN AMB PENDENTS;77
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;3;HOME;SI;PROMOCIONEN SENSE PENDENTS;233
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;4;DONA;SI;NO PROMOCIONEN;10
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;4;DONA;SI;PROMOCIONEN SENSE PENDENTS;289
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;4;HOME;SI;NO PROMOCIONEN;26
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;4;HOME;SI;PROMOCIONEN SENSE PENDENTS;269
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;4;NINF;SI;PROMOCIONEN AMB PENDENTS;46
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;4;NINF;SI;PROMOCIONEN SENSE PENDENTS;8
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;SOCIETATS MERCANTILS;1;DONA;NO;PROMOCIONEN SENSE PENDENTS;14
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;SOCIETATS MERCANTILS;1;DONA;SI;NO PROMOCIONEN;1
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;SOCIETATS MERCANTILS;1;DONA;SI;PROMOCIONEN AMB PENDENTS;9
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;SOCIETATS MERCANTILS;1;DONA;SI;PROMOCIONEN SENSE PENDENTS;63
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;SOCIETATS MERCANTILS;1;HOME;NO;PROMOCIONEN AMB PENDENTS;2
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;SOCIETATS MERCANTILS;1;HOME;NO;PROMOCIONEN SENSE PENDENTS;8
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;SOCIETATS MERCANTILS;1;HOME;SI;NO PROMOCIONEN;1
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;SOCIETATS MERCANTILS;1;HOME;SI;PROMOCIONEN AMB PENDENTS;11
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;SOCIETATS MERCANTILS;1;HOME;SI;PROMOCIONEN SENSE PENDENTS;88
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;SOCIETATS MERCANTILS;2;DONA;NO;PROMOCIONEN AMB PENDENTS;1
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;SOCIETATS MERCANTILS;2;DONA;NO;PROMOCIONEN SENSE PENDENTS;13
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;SOCIETATS MERCANTILS;2;DONA;SI;NO PROMOCIONEN;1
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;SOCIETATS MERCANTILS;2;DONA;SI;PROMOCIONEN AMB PENDENTS;10
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;SOCIETATS MERCANTILS;2;DONA;SI;PROMOCIONEN SENSE PENDENTS;79
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;SOCIETATS MERCANTILS;2;HOME;NO;PROMOCIONEN AMB PENDENTS;1
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;SOCIETATS MERCANTILS;2;HOME;NO;PROMOCIONEN SENSE PENDENTS;9
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;SOCIETATS MERCANTILS;2;HOME;SI;PROMOCIONEN AMB PENDENTS;13
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;SOCIETATS MERCANTILS;2;HOME;SI;PROMOCIONEN SENSE PENDENTS;72
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;SOCIETATS MERCANTILS;3;DONA;NO;PROMOCIONEN SENSE PENDENTS;9
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;SOCIETATS MERCANTILS;3;DONA;SI;NO PROMOCIONEN;2
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;SOCIETATS MERCANTILS;3;DONA;SI;PROMOCIONEN AMB PENDENTS;4
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;SOCIETATS MERCANTILS;3;DONA;SI;PROMOCIONEN SENSE PENDENTS;78
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;SOCIETATS MERCANTILS;3;HOME;NO;NO PROMOCIONEN;1
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;SOCIETATS MERCANTILS;3;HOME;NO;PROMOCIONEN AMB PENDENTS;2
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;SOCIETATS MERCANTILS;3;HOME;NO;PROMOCIONEN SENSE PENDENTS;4
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;SOCIETATS MERCANTILS;3;HOME;SI;NO PROMOCIONEN;1
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;SOCIETATS MERCANTILS;3;HOME;SI;PROMOCIONEN AMB PENDENTS;18
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;SOCIETATS MERCANTILS;3;HOME;SI;PROMOCIONEN SENSE PENDENTS;72
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;SOCIETATS MERCANTILS;4;DONA;NO;PROMOCIONEN SENSE PENDENTS;15
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;SOCIETATS MERCANTILS;4;DONA;SI;NO PROMOCIONEN;2
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;SOCIETATS MERCANTILS;4;DONA;SI;PROMOCIONEN SENSE PENDENTS;74
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;SOCIETATS MERCANTILS;4;HOME;NO;PROMOCIONEN SENSE PENDENTS;6
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;SOCIETATS MERCANTILS;4;HOME;SI;NO PROMOCIONEN;5
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;SOCIETATS MERCANTILS;4;HOME;SI;PROMOCIONEN SENSE PENDENTS;55
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;SOCIETATS MERCANTILS;4;NINF;NO;PROMOCIONEN SENSE PENDENTS;4
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PRIVAT;SOCIETATS MERCANTILS;4;NINF;SI;PROMOCIONEN AMB PENDENTS;6
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;08019;BARCELONA;0801902;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;1;DONA;;NO PROMOCIONEN;2
